"","start_year","end_year","region","region_type","strata_included","strata_excluded","trend","trend_q_0.025","trend_q_0.05","trend_q_0.25","trend_q_0.75","trend_q_0.95","trend_q_0.975","percent_change","percent_change_q_0.025","percent_change_q_0.05","percent_change_q_0.25","percent_change_q_0.75","percent_change_q_0.95","percent_change_q_0.975","width_of_95_percent_credible_interval","rel_abundance","obs_rel_abundance","n_routes","mean_n_routes","n_strata_included","backcast_flag"
"1",2000,2023,"continent","continent","BCR10 ; BCR11 ; BCR12 ; BCR13 ; BCR14 ; BCR15 ; BCR16 ; BCR17 ; BCR18 ; BCR19 ; BCR2 ; BCR21 ; BCR22 ; BCR23 ; BCR24 ; BCR25 ; BCR26 ; BCR27 ; BCR28 ; BCR29 ; BCR3 ; BCR30 ; BCR32 ; BCR33 ; BCR34 ; BCR35 ; BCR37 ; BCR4 ; BCR5 ; BCR6 ; BCR7 ; BCR8 ; BCR9","",-0.463964340310397,-0.751861704794556,-0.704966939721421,-0.564203103861199,-0.360812150964418,-0.199708275291781,-0.142268408126932,-10.1438492026698,-15.9351414542325,-15.0168021681038,-12.2022375650729,-7.97748115718558,-4.49378197183022,-3.22147177874229,0.609593296667624,23.8008020968952,24.1870946367542,4149,2377.875,33,1
"2",2000,2023,"BCR10","stratum","BCR10","",-0.831792560419714,-1.1724272751139,-1.11908914464369,-0.943955029699789,-0.71460241503194,-0.547141309637059,-0.49023157125916,-17.4785882067847,-23.7575286587331,-22.805467473225,-19.598781956138,-15.2062731923465,-11.855090660403,-10.6876619862465,0.682195703854742,33.3769479166667,33.4710437065409,257,130.125,1,1
"3",2000,2023,"BCR11","stratum","BCR11","",1.01056428606758,0.631253983160421,0.696504893059245,0.878049621947047,1.13989362378074,1.33054274975044,1.40384536679265,26.0190893789086,15.5729887762311,17.3089441819963,22.2710300264442,29.7828562795967,35.5278296850879,37.8008065534611,0.77259138363223,20.9241083333333,21.8309673355876,309,161.25,1,1
"4",2000,2023,"BCR12","stratum","BCR12","",-1.22497330045247,-1.57194779190939,-1.51845422491181,-1.34110840151117,-1.10623287468302,-0.947137956106159,-0.894822919769765,-24.6844620024227,-30.5400458282253,-29.6665851163517,-26.6950442580419,-22.5742938918151,-19.6581814247345,-18.6765367855448,0.677124872139621,28.8326395833333,30.1254068721623,264,139.375,1,1
"5",2000,2023,"BCR13","stratum","BCR13","",-0.655505066586293,-0.966664335584624,-0.91888157466808,-0.766711032516137,-0.543794693161137,-0.393073488416673,-0.345211030128833,-14.0377960501144,-20.0216621667925,-19.129392465251,-16.2239513903388,-11.7868451762466,-8.66033556998197,-7.64551348784162,0.621453305455791,65.3574208333333,66.4972471469536,164,104.583333333333,1,1
"6",2000,2023,"BCR14","stratum","BCR14","",-1.71765490942751,-2.02854849019853,-1.97840083940048,-1.81978815616956,-1.61114765754837,-1.4549285622804,-1.40725831399389,-32.8668938100947,-37.5849279330647,-36.8459771435474,-34.4532455722127,-31.1735166985572,-28.6156680150407,-27.8172029697046,0.621290176204645,45.2607875,42.9591676543563,271,135.083333333333,1,1
"7",2000,2023,"BCR15","stratum","BCR15","",-2.2361152494113,-2.94157437738205,-2.82711084328723,-2.47622285475783,-2.00956792600893,-1.65546302639592,-1.54881211899843,-40.5565018397586,-49.6772258261219,-48.2943911893956,-43.8251647013802,-37.3062177684927,-31.8829991115969,-30.1635597128684,1.39276225838361,23.2063333333333,23.3782380794327,36,22.0833333333333,1,1
"8",2000,2023,"BCR16","stratum","BCR16","",-1.14607754182788,-1.53767235788907,-1.46435585813247,-1.27803606913977,-1.02381181197857,-0.838729923501617,-0.778622181774339,-23.2886104337949,-29.9815875333389,-28.7725691909115,-25.6095667514746,-21.0764423889123,-17.6112611117425,-16.4549294239514,0.759050176114733,23.8847958333333,25.0126121753577,182,115.208333333333,1,1
"9",2000,2023,"BCR17","stratum","BCR17","",-0.483609106345423,-1.07627925234445,-0.959768052269772,-0.676887291432524,-0.285671266156126,-0.00663320227324689,0.0816295451460764,-10.5508535755955,-22.0331147593546,-19.8934692145177,-14.4623338238011,-6.36804110631359,-0.152452377956447,1.89443469022452,1.15790879749053,16.6038041666667,19.6877387082353,115,55.4583333333333,1,1
"10",2000,2023,"BCR18","stratum","BCR18","",-0.03449091832185,-0.878640374198031,-0.724315027788741,-0.325122379892764,0.247824876686736,0.670835859313774,0.804542045848447,-0.790288494687208,-18.3705702560733,-15.3968522572402,-7.21637070578233,5.85808693920034,16.6230823913543,20.2381604803281,1.68318242004648,5.58562395833333,5.68622573740014,104,67.0833333333333,1,1
"11",2000,2023,"BCR19","stratum","BCR19","",0.319400328842323,-0.286317157586901,-0.187606779982182,0.117135663987422,0.52300028192831,0.80028676255278,0.88994506418171,7.61017395878827,-6.3819893773843,-4.22706778899097,2.72912017008862,12.7470467285435,20.1214746922628,22.6030763981049,1.17626222176861,15.5155770833333,18.1098720557027,105,59.4166666666667,1,1
"12",2000,2023,"BCR2","stratum","BCR2","",0.431473584038089,-1.29734874242554,-1.02292793287619,-0.146789055107882,1.07125478091984,1.95523936314845,2.25083052685617,10.4094392083534,-25.9435607451935,-21.0602301278308,-3.3221890227967,27.7721301127854,56.1060079470887,66.8543074243519,3.54817926928171,20.4929416666667,25.0134894091416,12,6.83333333333333,1,1
"13",2000,2023,"BCR21","stratum","BCR21","",-4.7027868711558,-6.59119724895142,-6.28822490328024,-5.31023291115171,-4.13956281039914,-3.30244184559422,-3.03387257657335,-66.9748645041198,-79.1589531671508,-77.5474443469515,-71.4917791269194,-62.1813237905995,-53.8090742250468,-50.7664462009439,3.55732467237807,0.778704979166667,1.10382104025529,36,25.7083333333333,1,1
"14",2000,2023,"BCR22","stratum","BCR22","",-1.22771063058634,-1.50873884975698,-1.4617404740687,-1.32282015514291,-1.13572927460168,-0.996879076720067,-0.954322418456097,-24.7324531249053,-29.5068259822966,-28.7290737202785,-26.3818723022394,-23.1036999277852,-20.5810096423031,-19.7921029056166,0.554416431300888,72.4312916666667,71.2980502065422,248,169.333333333333,1,1
"15",2000,2023,"BCR23","stratum","BCR23","",-0.30939714800961,-0.653741292223649,-0.602620767581498,-0.420825413021422,-0.183519513730779,-0.0143067399176384,0.0360194419857252,-6.87911118514284,-14.0026869745582,-12.9791191203287,-9.24386177555778,-4.13682455186024,-0.328537671541884,0.831737879845584,0.689760734209375,68.1158,66.3063945223998,135,95.8333333333333,1,1
"16",2000,2023,"BCR24","stratum","BCR24","",-1.63382695117885,-2.043583729373,-1.97197366379025,-1.77466563554289,-1.49809730267884,-1.30953106287661,-1.23597418310127,-31.5374872582602,-37.804863325158,-36.7506666913552,-33.7568669817588,-29.3314386839427,-26.1535046326372,-24.8771528282123,0.807609546271739,33.87885,32.9436753942231,145,98.375,1,1
"17",2000,2023,"BCR25","stratum","BCR25","",-1.76248388063819,-2.88618297639485,-2.68640870964769,-2.156729944778,-1.3627297370718,-0.778885623382734,-0.601946239764539,-33.5676554368966,-49.0125184472846,-46.5447325934725,-39.4363475006591,-27.0636488680863,-16.4600310497617,-12.9655357133421,2.28423673663031,1.85638208333333,2.25464597683538,73,41.6666666666667,1,1
"18",2000,2023,"BCR26","stratum","BCR26","",-0.913387900686297,-1.78127371587229,-1.6466409442832,-1.2264561755355,-0.59610519802315,-0.132287881544151,0.0412090622668388,-19.026198213458,-33.8592903643873,-31.7423181247984,-24.710463459781,-12.847825968195,-2.99875202388514,0.952120206622498,1.82248277813913,7.290885625,9.84788282575844,42,21.7083333333333,1,1
"19",2000,2023,"BCR27","stratum","BCR27","",-2.65207093857607,-3.15300337324592,-3.08809945431009,-2.83001793182934,-2.46964807390692,-2.20165178772271,-2.12038292886726,-46.1092174499716,-52.1390163529706,-51.3958285083124,-48.3299574153104,-43.737995550701,-40.0726665019896,-38.9167667185508,1.03262044437866,3.92346895833333,4.08173018850656,166,110.5,1,1
"20",2000,2023,"BCR28","stratum","BCR28","",-0.196455295161269,-0.444981542069132,-0.401829222390162,-0.281545984946227,-0.112569520845893,0.00930235065873412,0.0476866472580746,-4.42215694288317,-9.7488766923998,-8.84482453276988,-6.27890665736716,-2.55729028964399,0.214173145946894,1.10256550411625,0.492668189327207,47.5368708333333,49.3221900725989,288,211.166666666667,1,1
"21",2000,2023,"BCR29","stratum","BCR29","",-1.25306940116898,-1.67251058735859,-1.6012254563626,-1.40256512853268,-1.10881744264129,-0.881879646395503,-0.814870466709184,-25.1756560587434,-32.1540603530746,-31.0136980846223,-27.7381331202446,-22.6208211164479,-18.4319038385339,-17.1541055287888,0.857640120649407,31.31380625,34.2227231232418,147,88.5,1,1
"22",2000,2023,"BCR3","stratum","BCR3","",2.18256098297539,-0.39427660673234,0.0624060051268571,1.32859223666547,3.02902745461006,4.2262802364082,4.6661620581205,64.3107646243116,-8.68570692127502,1.44523440846069,35.4678406713566,98.6418810720543,159.105416910956,185.459756590747,5.06043866485284,7.05422958333333,5.6280193236715,5,3.33333333333333,1,1
"23",2000,2023,"BCR30","stratum","BCR30","",-1.91713130459345,-2.30741312670839,-2.2468582531721,-2.05170196050131,-1.78258167453674,-1.59729442470528,-1.53576038334737,-35.9317785979738,-41.5456245904315,-40.7065582810778,-37.9233083844857,-33.8795453864062,-30.9502821505651,-29.9503091107954,0.77165274336102,55.2923729166667,53.4760280839722,125,75.2916666666667,1,1
"24",2000,2023,"BCR32","stratum","BCR32","",0.0068276733444339,-0.755531135657163,-0.643974548260393,-0.258957642642724,0.252604610718099,0.625164314217977,0.748114304493625,0.157155976835477,-16.006598004707,-13.8080251705388,-5.78940207594626,5.97423418210492,15.4122371335694,18.699613275274,1.50364544015079,8.15409104166667,10.0576779639685,86,39.1666666666667,1,1
"25",2000,2023,"BCR33","stratum","BCR33","",-1.21519261398184,-4.54066633283226,-3.87652080687587,-2.23617273357946,-0.183008641069377,1.65039619778707,2.34607752253701,-24.5127472676766,-65.6581845614574,-59.7210556618859,-40.557305753873,-4.12553912586158,45.7165060575452,70.4659601857781,6.88674385536927,0.0727122770833333,0.0804977945809704,7,2.79166666666667,1,1
"26",2000,2023,"BCR34","stratum","BCR34","",-1.40541887886907,-2.63863834991338,-2.42319725616324,-1.81977426946348,-0.994052310281907,-0.377207275933951,-0.18653232326968,-27.7862224869088,-45.9379263469216,-43.1184495963249,-34.4530324704318,-20.5288385845646,-8.32511381536253,-4.20335259258717,2.4521060266437,11.662896875,10.3728626914433,21,13.6666666666667,1,1
"27",2000,2023,"BCR35","stratum","BCR35","",-0.956165699899092,-2.70157069065259,-2.45452870357271,-1.52118823288918,-0.401801979368116,0.385559454678272,0.654073855043274,-19.8264279648877,-46.7359631228626,-43.5370492398604,-29.7114805068398,-8.84424825497636,9.25431679163933,16.1772827646025,3.35564454569586,2.05313708333333,1.83386034255599,12,9.83333333333333,1,1
"28",2000,2023,"BCR37","stratum","BCR37","",0.966045488805234,-2.54509941920685,-1.98010182011202,-0.308283991382091,2.49335689991455,5.31452024192295,6.67745092933935,24.7478226397124,-44.7306003456208,-36.8711782034955,-6.85519242260189,76.1982146568279,229.025825295618,342.252697569052,9.2225503485462,0.0630497041666667,0.0554054054054054,4,2.125,1,1
"29",2000,2023,"BCR4","stratum","BCR4","",-0.838661094178961,-1.43205324345806,-1.34046847240099,-1.04382349481958,-0.641766296848267,-0.385460389599015,-0.283063461627238,-17.6099458115372,-28.2335722391397,-26.684107530087,-21.4426452857995,-13.7639539513543,-8.49963241444409,-6.31170400998139,1.14898978183082,27.9922333333333,25.890587759723,91,50.125,1,1
"30",2000,2023,"BCR5","stratum","BCR5","",-0.407446953483442,-0.769518849324511,-0.703023378232578,-0.518563913774814,-0.293927330237406,-0.144969817125034,-0.0964865830060082,-8.96300598394792,-16.278454837394,-14.9785351011504,-11.2706994643443,-6.54618540969277,-3.28167025867883,-2.19579624042612,0.673032266318503,40.9521416666667,40.5551594503579,174,90.5,1,1
"31",2000,2023,"BCR6","stratum","BCR6","",-0.121350785329671,-0.691799086787551,-0.588066959030575,-0.295624898398317,0.0754878680435167,0.333654148897747,0.413841281993358,-2.75412575400984,-14.7572156360092,-12.6855890420806,-6.58277426505147,1.75071444061983,7.96238728009033,9.96446508284876,1.10564036878091,24.5767333333333,25.1391915920795,137,51.9583333333333,1,1
"32",2000,2023,"BCR7","stratum","BCR7","",1.54596325302639,-0.926486861359003,-0.459890623396399,0.677118866604509,2.41682092847685,3.84300818166627,4.33598382714159,42.311915290076,-19.2720428316836,-10.0592081935985,16.7906077650712,73.1967319578087,138.054831913074,165.451250024575,5.26247068850059,22.98198125,24.8033126293996,15,3.83333333333333,1,1
"33",2000,2023,"BCR8","stratum","BCR8","",-1.39903997869908,-1.91866062215251,-1.84805390895395,-1.58134316521375,-1.21656176330548,-0.957049210289262,-0.858675976113466,-27.6786875053858,-35.9547502852221,-34.8858998425132,-30.69238158793,-24.5368073148294,-19.8428755643532,-17.9915816591132,1.05998464603905,28.24425625,31.1459060870488,149,46.3333333333333,1,1
"34",2000,2023,"BCR9","stratum","BCR9","",-1.58117049563615,-1.95753519016534,-1.89538090132148,-1.70960374623569,-1.45652311897738,-1.27726472418921,-1.20490749899483,-30.6895848375069,-36.5360523478819,-35.6042084028237,-32.7402922171753,-28.6422299415647,-25.5961970192406,-24.3317725786549,0.75262769117051,21.5443604166667,23.4822467809414,224,129.625,1,1
